cursor,author,mid,content,ctime,likes,score,final_watch,date
77004473428034,新人32,64693081,这个番真的非常好。！,1549271382,0,10,看至Special,2019-02-04 09:09:42
77004473428034,琳施新人,37104732,看的对学习很有帮助哦！,1549261003,0,10,看至幕后SP,2019-02-04 06:16:43
77004473428034,陈昂陈天启,244485442,今天刚刚开的大会员，赶紧把番补完，说实话这部番真的可以算是寓教于乐了！感觉真的很是真实严谨了！尤其是中二细胞那里，对于目前还不清楚具体起作用方式的细胞的描述处理真的是很棒了！（°Д°）Ъ大赞！,1549209657,0,10,看至Special,2019-02-03 16:00:57
77004473428034,江水冰冷,85287653,超喜欢这种科普向的番，为什么我这么晚才评论是因为大会员过期了눈ω눈 然后等着寒假冲大会员再补番（高中生的难言之隐T_T）,1549209017,0,10,看至Special,2019-02-03 15:50:17
77004473428034,Saber晓月,15712314,花泽，血小板，巨噬姐姐们……我全都要,1549202125,0,10,看至Special,2019-02-03 13:55:25
77004473428034,死亡猎手雷克创,9197515,....,1549181442,0,6,看至第2话,2019-02-03 08:10:42
77004473428034,裙下臣哦,65989011,在这里学到了很多，很喜欢里面的细胞,1549179725,0,10,看至Special,2019-02-03 07:42:05
77004473428034,君里明,244322403,Very good~,1549178463,0,10,看至第5话,2019-02-03 07:21:03
77004473428034,bettyyan,1379053,不仅是极好的人体免疫系统、体内基本细胞科普动画（看了好想为了自己体内努力的细胞好好保护自己啊），而且影**现实社会的工作体系（那些遇到危险只会逃只会瞎BB指责其他努力抵抗过的同胞们的普通细胞哦呵呵）。,1549173087,0,10,看至Special,2019-02-03 05:51:27
77004473428034,允年断卿绝,34416732,很好，只是加载太慢,1549167622,0,10,看至第2话,2019-02-03 04:20:22
77004473428034,qjahhly,13349506,题材新颖，制作精良，声优爆炸，但是剧情有些无聊，只能说不适合我。。,1549128331,1,8,看至第6话,2019-02-02 17:25:31
77004473428034,kato桑,95864939,脑洞大，剧情差了点意思,1549077214,1,6,看至第9话,2019-02-02 03:13:34
77004473428034,团子真白,261411998,不错不错(*๓´╰╯`๓),1549129625,0,10,看至Special,2019-02-02 17:47:05
77004473428034,呆魔顾南升,43622416,有生之年,1549121864,0,10,看至Special,2019-02-02 15:37:44
77004473428034,3到30个字符阿,17441455,工作细胞可以说是生物学兼看番爱好者的福音了，可以复习生物知识的同时还能看可爱的血小板。,1549112806,0,10,看至幕后SP,2019-02-02 13:06:46
77004473428034,罗兰永恒的爱,233252454,超级好看。大爱香菜,1549105313,0,10,看至幕后SP,2019-02-02 11:01:53
77004473428034,HD的弧度,2557938,真的觉得身体这么宝贵，虽然是动漫，但里面的情节是很有感触的，以后也要学会怎么保护身体。还有，血小板真可爱。我也明白了国漫和日漫的差距，不是不爱而是正视，希望国漫越来越好。。继续看,1549101957,0,10,看至第2话,2019-02-02 10:05:57
77004473428034,三宅日向的璃色假期,35106302,童年，教育,1549095721,0,10,看至第13话,2019-02-02 08:22:01
77004473428034,一只吃瓜的乔妹妹,12165054,妈呀太好看了吧,1549074804,0,10,看至Special,2019-02-02 02:33:24
77004473428034,池时旧,288538459,期待第二部,1549073956,0,10,看至Special,2019-02-02 02:19:16
76991588474913,秋风金沙,27333383,好看！！！！,1549027033,0,10,看至Special,2019-02-01 13:17:13
76991588474913,不会弹琴的九号,7974463,超级喜欢的一部动漫，好可爱呀，不只是血小板，不过有些专业术语听起来有点无聊。,1549014035,0,10,看至第3话,2019-02-01 09:40:35
76991588474913,DYS的胰岛素,40275746,血小板是我脑婆,1549006207,0,10,看至第4话,2019-02-01 07:30:07
76991588474913,哇哈哈哈哈哈哈嗝哈哈,92684887,很可爱,1548988561,0,10,看至Special,2019-02-01 02:36:01
76991588474913,一遇uvu,14729136,(๑＞ڡ＜),1548983655,0,10,看至Special,2019-02-01 01:14:15
76991588474913,爱情有点疼,26716193,多重意义的好动画 值得一看,1548919430,1,10,看至第7话,2019-01-31 07:23:50
76991588474913,张家有妻名无邪,20013316,超喜欢血小板,1548846294,2,10,看至第1话,2019-01-30 11:04:54
76991588474913,凉月Yosoro,208866485,老少皆宜，画质稳定，配音生动，就缺这样的动漫，活该破亿,1546016632,1,10,看至Special,2018-12-28 17:03:52
76991588474913,雪凌zero,25994258,吹爆不解释,1535787123,0,10,看至Special,2018-09-01 07:32:03
76991588474913,小明AG,101651040,期待啊 希望有第二季,1548971133,0,10,看至Special,2019-01-31 21:45:33
76991588474913,多拉贡绅士,4716275,阿嚏,1548953895,0,10,看至Special,2019-01-31 16:58:15
76991588474913,热爱修仙的老阿姨,16042664,去年这部番就更新完了一直没时间补完，今天终于能好好的补完了，发现身体里的细胞原来是这么的有趣！！,1548920555,0,10,看至Special,2019-01-31 07:42:35
76991588474913,绝世狼神,226879206,既有科普又不是失剧情的好番,1548900257,0,10,看至Special,2019-01-31 02:04:17
76991588474913,Sylin赛林,11763802,剧情中规中矩，创意满分，角色设计满分，艺术价值满分，声优满分。综上5颗星给了。,1548772490,2,10,看至第1话,2019-01-29 14:34:50
76991588474913,非洲部落的希望,87717656,怎么说呢？看这个番就是感觉到，就是真的有会为我而拼上性命来守护我的家伙！所以我想要好好的珍惜自己活着………看着细胞们每天在拼命的工作为了让我活着而工作，我觉得真的是非常感动,1548883555,0,10,看至Special,2019-01-30 21:25:55
76991588474913,愿薇尔莉特永远幸福,14951351,真男人就该看这种番,1548876245,0,10,看至Special,2019-01-30 19:24:05
76991588474913,放下执念丶微笑现在,107939906,科普番nb,1548870656,0,10,看至Special,2019-01-30 17:50:56
76991588474913,c妮门ww,20788215,可以学知识的泡面番,1548863671,0,10,看至第4话,2019-01-30 15:54:31
76991588474913,坏掉的膜法师,47319753,good,1548861877,0,10,看至第13话,2019-01-30 15:24:37
76991588474913,仍在彷徨,278074339,喜欢,1548855001,0,10,看至第2话,2019-01-30 13:30:01
76982998509886,今天有背单词吗,29609935,非常有教育意义的一个动画，可以说是寓教于乐了（感谢你拯救我的生物作业嘻嘻嘻）,1548844310,0,10,看至第1话,2019-01-30 10:31:50
76982998509886,14250好,166371312,很喜欢这部番,1548838172,0,10,看至第12话,2019-01-30 08:49:32
76982998509886,sophiacst,1764472,嗯嗯嗯故事都感动我了而且白血球太帅了！！！！,1548836679,0,10,看至Special,2019-01-30 08:24:39
76982998509886,九丨久丨酒丨玖,85455925,(*￣3￣)╭ 血小板,1548836106,0,10,看至第9话,2019-01-30 08:15:06
76982998509886,歪滴world,22038729,今天发现诈尸，勾起了我的回忆。一整个夏天，在不同时间，不同国家，不同心情，看着同一部番，那种每个星期日早晨起来看番的经历，大概也不会再有了。同时，它对我生物选考的学习也有很大帮助，也祝自己有好成绩。,1548829113,0,10,看至Special,2019-01-30 06:18:33
76982998509886,云东黎,201319309,超好看,1548826798,0,10,看至Special,2019-01-30 05:39:58
76982998509886,星河Nebula,1671307,科普性强，又很萌。白哥好帅我爱白哥～～～～,1548769599,1,10,看至第12话,2019-01-29 13:46:39
76982998509886,-时雨,34089027,总的来说很不错啦，但就是觉得很子供向，并没有很喜欢,1548782351,0,8,看至Special,2019-01-29 17:19:11
76982998509886,Chevalier桑,13509985,真的是一部寓教于乐的好动漫【_=͟͟͞͞(๑•̀=͟͟͞͞(๑•̀д•́=͟͟͞͞(๑•̀д•́๑)工作！】,1548768858,0,10,看至Special,2019-01-29 13:34:18
76982998509886,ZinC-L,20367878,在我眼中真的这种科普类的番，既不无聊，剧情做的那么有趣生动，吸引人。真的很喜欢，起到了科普的作用，很感谢工作细胞的陪伴，希望以后有更多的让人喜爱的番被大家熟知，完结撒花，表白我身体里的所有的细胞，哈哈,1548762650,0,10,看至Special,2019-01-29 11:50:50
76982998509886,老迈的头号小迷妹唷,266957156,呜哇哇太好看啦！,1548758266,0,10,看至Special,2019-01-29 10:37:46
76982998509886,舞鹤阿呆酱,35653710,贼优秀,1548747530,0,10,看至Special,2019-01-29 07:38:50
76982998509886,yiqvzi,10898483,(｡･∀･)ﾉﾞ非常棒的番啊,1548741897,0,10,看至Special,2019-01-29 06:04:57
76982998509886,腾腾飞飞,4646896,一月又一月,1548739660,0,10,看至第13话,2019-01-29 05:27:40
76982998509886,作业★我们分手吧,8796814,照顾好自己,1548739035,0,10,看至Special,2019-01-29 05:17:15
76982998509886,叫乌鸦的少年QAQ,8237119,无脑吹香菜，大辅还有ClariS(=^▽^=),1530982757,0,8,看至第8话,2018-07-07 16:59:17
76982998509886,qHDZCp,168603946,边补课，边看番了解一下？,1548719980,0,10,看至第13话,2019-01-28 23:59:40
76982998509886,银弧SVA,4095633,生物课走进千家万户,1548708206,0,10,看至Special,2019-01-28 20:43:26
76982998509886,筱镰月,29173140,我有一个大胆的想法(*/ω＼*),1548697790,0,10,看至Special,2019-01-28 17:49:50
76982998509886,zxfdvji,34543359,好看好看,1548690492,0,10,看至Special,2019-01-28 15:48:12
76974408528661,花之子房,23560474,它完结了，我的生物也就完蛋了……,1548687632,0,10,看至第13话,2019-01-28 15:00:32
76974408528661,-冥桀,154046554,让我有了一个美好的暑假，一个最美好的七月。阿里嘎多,1548682301,0,10,看至Special,2019-01-28 13:31:41
76974408528661,汤圆BABABABAKA,35831377,很好看,1548674819,0,10,看至Special,2019-01-28 11:26:59
76974408528661,ConnorRk900型,16182147,一天补完，实在太棒了，十二十三集印象深刻，看到泪目（啊啊，还有白血球实在太帅了）,1548673959,0,10,看至第13话,2019-01-28 11:12:39
76974408528661,霁月风华绝代,15456736,棒棒棒棒棒,1548668915,0,10,看至第7话,2019-01-28 09:48:35
76974408528661,Trista我的友人A,10729821,高人气同时高质量 稳,1548661786,0,10,0,2019-01-28 07:49:46
76974408528661,火花透镜,13646366,_(:з」∠)_,1548654745,0,10,看至Special,2019-01-28 05:52:25
76974408528661,King和LeiMu,45381956,好,1548651584,0,10,看至Special,2019-01-28 04:59:44
76974408528661,残月---絶狼,23558082,轻松愉快,1548647196,0,10,看至第8话,2019-01-28 03:46:36
76974408528661,粉色的小波,8244048,不走程序，直接吹爆,1548374995,3,10,看至Special,2019-01-25 00:09:55
76974408528661,蓝色幽炎,12586203,很不错呢，有科普还很欢乐,1548591181,0,10,看至Special,2019-01-27 12:13:01
76974408528661,篁觞,6612950,涨知识，有趣搞笑温情还有各种隐藏的cp,1548573922,0,10,看至Special,2019-01-27 07:25:22
76974408528661,WaT3r_tHr33,282022569,入站后第一次点评，就给这部番了。剧情十分精彩，血小板也很可爱，只不过因为不知道有第十四话，导致没有在大会员过期前补完，留下了遗憾。希望这部番能出第二季^_^,1548566168,0,10,看至第13话,2019-01-27 05:16:08
76974408528661,无礼兔,30869995,可以学到一些知识，而且全程下来还是有能让人发笑的地方，希望还有后续作品。,1548523548,1,10,看至Special,2019-01-26 17:25:48
76974408528661,铁甲蛹的兄弟铁壳昆,283835668,工作细胞的题材前所未有，把细胞拟人化展现了人身体的工作过程。提醒了我们要爱护身体，就算是小小的擦伤对于细胞而言也是一个重创。,1548512974,1,10,看至第12话,2019-01-26 14:29:34
76974408528661,明空雨文,212500472,寓教于乐，老少皆宜，很棒，值得被称赞,1548534058,0,10,看至第2话,2019-01-26 20:20:58
76974408528661,鬼凛蝶,20623717,从第一集就一直吸引着我，一直到现在，再重新看第二遍。血小板太可爱了！！！！,1548528575,0,10,看至Special,2019-01-26 18:49:35
76974408528661,NaturalsAlan,57718449,神番,1548511243,0,10,看至Special,2019-01-26 14:00:43
76974408528661,王汇,10854746,真的很棒,1548497291,0,10,看至第13话,2019-01-26 10:08:11
76974408528661,路路路鸣泽_,41923580,血小板辣么可爱你们舍得给低分嘛,1548492961,0,10,看至Special,2019-01-26 08:56:01
76961523580338,FeHam,91022377,没啥想讲的就祝大家新年快乐.,1548469943,0,10,看至第12话,2019-01-26 02:32:23
76961523580338,镜幕希,22373732,值得一追w,1548426560,1,10,看至第13话,2019-01-25 14:29:20
76961523580338,软糖酱QAQ,84512165,更加地珍惜自己的生命了,1548422170,1,10,看至Special,2019-01-25 13:16:10
76961523580338,叶果柔,27162150,要保护好自己吖(´▽｀)ノ,1548407387,1,10,看至Special,2019-01-25 09:09:47
76961523580338,原来是格调呀,38506187,在我看来在2018是一部最好看的番了！,1548316996,2,10,看至Special,2019-01-24 08:03:16
76961523580338,麦迪克的熊,28183195,超有意思的科普番剧（*＾ワ＾*）,1548418201,0,10,看至第1话,2019-01-25 12:10:01
76961523580338,莳枝吱,23698324,血小板超可爱！不接受反驳！,1548408145,0,10,看至第11话,2019-01-25 09:22:25
76961523580338,你最奇葩的神魔老弟,65418100,讲一个主角，日渐被血小板萌出血，红白虐成狗，危险时刻中，被救回十二次的多灾多难的故事，泪目QAQ（是一个励志的好番啊）QWQ,1548344276,0,10,看至第12话,2019-01-24 15:37:56
76961523580338,24K狗张,13832553,稳扎稳打，寓教于乐,1548334967,0,8,看至Special,2019-01-24 13:02:47
76961523580338,椋木京,150004559,我喜欢科普番(´◡` 人´◡` *),1548329894,0,10,看至第12话,2019-01-24 11:38:14
76961523580338,NICE酥,157334323,可以给室友安排上了,1548324447,0,10,看至第13话,2019-01-24 10:07:27
76961523580338,辛懿迭达,16274168,好看的，科普性强又不乏味,1548315868,0,10,看至第2话,2019-01-24 07:44:28
76961523580338,御坂10932号,186791049,我老婆真好看(￣＾￣#),1548310252,0,10,看至第1话,2019-01-24 06:10:52
76961523580338,358团团长_楚云飞,24104703,很好的科普向动漫作品，但为了我的血小板我也投五星,1548308499,0,10,看至Special,2019-01-24 05:41:39
76961523580338,絮娃娃,27533751,喜欢,1548308180,0,10,看至第13话,2019-01-24 05:36:20
76961523580338,锦依卫高配医疗兵,150120649,妈妈  我在学习,1548305830,0,10,看至Special,2019-01-24 04:57:10
76961523580338,零贰壹陆丶,27141396,很温暖的一部番剧，必须5星,1548260119,1,10,看至Special,2019-01-23 16:15:19
76961523580338,EXEC_API,24486022,不知不觉看完的好作品，无意间补了生物的巨坑,1548257764,0,10,看至第13话,2019-01-23 15:36:04
76961523580338,薛定谔的钢轮,34407573,感觉这个越往后越好看,1548257072,0,10,看至Special,2019-01-23 15:24:32
76961523580338,骚逸飞,44393100,丰富知识，有实际价值,1548250700,0,10,看至第4话,2019-01-23 13:38:20
76952933619451,汐Lilium,104488065,爽,1548250671,0,10,看至第1话,2019-01-23 13:37:51
76952933619451,墨尔本·雨晴,18780230,我喜欢白哥，巨噬细胞，树突,1548247079,0,8,看至Special,2019-01-23 12:37:59
76952933619451,mix千里雪,192503150,这部番不知道还会不会出第二季和其他番一样，这部番推荐主要因为以动画的方式写出了，人的每个细胞干什么，还有一些器官的运动。,1548240723,0,10,看至Special,2019-01-23 10:52:03
76952933619451,残花终究凋零,97538215,(￣＾￣#),1548228213,0,10,看至第13话,2019-01-23 07:23:33
76952933619451,参万物一,9024226,好看啊啊啊啊啊！！！,1548225632,0,10,看至第3话,2019-01-23 06:40:32
